access_url,preview_url,dp_type,dp_subtype,ins_id,observatory,mjd_obs,obs_date,texptime,spec_range,spec_res,filter,prog_id,pi,p3_user,data_collection,obj,fov,publ_date,footprint,ra,dec,dp_id,number_obs,data_release_date,dataset_id,file_size,spatial_resolution,snr,gal_ra,gal_dec,sqdeg,pixelscale,abmaglim,sensitivity,strehl,calib_level,exp_end,mjd_end,exptime,obs_title,tel_id,obstech,obs_id,p3orig,origfile,group_version,data_release,visible,some_bool
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:13:38.447,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32654663,2008-04-09T07:50:13.630,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88849 -60.83316,219.88849,-60.83316,ADP.2014-09-18T12:13:38.447,1,2010-04-01T12:00:00.000,523592,5261,,315.0,315.728522,-0.676295,,,,,,2,2008-04-09T07:50:23.630,54565.32666237,10.0,HD128621_HARPS.2008-04-09T07:50:13.629_s1d_A,ESO-3.6,ECHELLE,["43"],IDP,HARPS.2008-04-09T07:50:13.629_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:10:51.610,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32702004,2008-04-09T07:50:54.530,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88842 -60.83317,219.88842,-60.83317,ADP.2014-09-18T12:10:51.610,1,2010-04-01T12:00:00.000,530985,5261,,318.3,315.728487,-0.67629,,,,,,2,2008-04-09T07:51:04.530,54565.32713578,10.0,HD128621_HARPS.2008-04-09T07:50:54.531_s1d_A,ESO-3.6,ECHELLE,["43"],IDP,HARPS.2008-04-09T07:50:54.531_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:09:57.717,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32286623,2008-04-09T07:44:55.643,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88842 -60.83314,219.88842,-60.83314,ADP.2014-09-18T12:09:57.717,1,2010-04-01T12:00:00.000,547950,5261,,324.6,315.728499,-0.676263,,,,,,2,2008-04-09T07:45:05.643,54565.32298197,10.0,HD128621_HARPS.2008-04-09T07:44:55.642_s1d_A,ESO-3.6,ECHELLE,["42"],IDP,HARPS.2008-04-09T07:44:55.642_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:12:19.587,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32335179,2008-04-09T07:45:37.597,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88842 -60.83313,219.88842,-60.83313,ADP.2014-09-18T12:12:19.587,1,2010-04-01T12:00:00.000,544886,5261,,319.7,315.728503,-0.676254,,,,,,2,2008-04-09T07:45:47.597,54565.32346753,10.0,HD128621_HARPS.2008-04-09T07:45:37.595_s1d_A,ESO-3.6,ECHELLE,["42"],IDP,HARPS.2008-04-09T07:45:37.595_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:11:26.317,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32237442,2008-04-09T07:44:13.150,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.8884 -60.83316,219.8884,-60.83316,ADP.2014-09-18T12:11:26.317,1,2010-04-01T12:00:00.000,543071,5261,,349.7,315.728482,-0.676277,,,,,,2,2008-04-09T07:44:23.150,54565.32249016,10.0,HD128621_HARPS.2008-04-09T07:44:13.150_s1d_A,ESO-3.6,ECHELLE,["42"],IDP,HARPS.2008-04-09T07:44:13.150_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:13:11.397,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32798791,2008-04-09T07:52:18.157,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88841 -60.83311,219.88841,-60.83311,ADP.2014-09-18T12:13:11.397,1,2010-04-01T12:00:00.000,537411,5261,,331.4,315.728507,-0.676234,,,,,,2,2008-04-09T07:52:28.157,54565.32810365,10.0,HD128621_HARPS.2008-04-09T07:52:18.155_s1d_A,ESO-3.6,ECHELLE,["43"],IDP,HARPS.2008-04-09T07:52:18.155_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:13:58.937,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32750201,2008-04-09T07:51:36.173,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88838 -60.83313,219.88838,-60.83313,ADP.2014-09-18T12:13:58.937,1,2010-04-01T12:00:00.000,547331,5261,,314.0,315.728485,-0.676246,,,,,,2,2008-04-09T07:51:46.173,54565.32761775,10.0,HD128621_HARPS.2008-04-09T07:51:36.174_s1d_A,ESO-3.6,ECHELLE,["43"],IDP,HARPS.2008-04-09T07:51:36.174_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:15:18.363,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40969164,2008-02-28T09:49:57.357,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88843 -60.83294,219.88843,-60.83294,ADP.2014-09-18T12:15:18.363,1,2010-04-01T12:00:00.000,523988,5261,,270.0,315.728584,-0.676082,,,,,,2,2008-02-28T09:50:07.357,54524.40980738,10.0,HD128621_HARPS.2008-02-28T09:49:57.358_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:49:57.358_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:11:23.060,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32481657,2008-04-09T07:47:44.153,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88839 -60.83306,219.88839,-60.83306,ADP.2014-09-18T12:11:23.060,1,2010-04-01T12:00:00.000,528006,5261,,315.3,315.728518,-0.676184,,,,,,2,2008-04-09T07:47:54.153,54565.32493231,10.0,HD128621_HARPS.2008-04-09T07:47:44.152_s1d_A,ESO-3.6,ECHELLE,["42"],IDP,HARPS.2008-04-09T07:47:44.152_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:16:46.467,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32433494,2008-04-09T07:47:02.540,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88837 -60.8331,219.88837,-60.8331,ADP.2014-09-18T12:16:46.467,1,2010-04-01T12:00:00.000,544012,5261,,346.5,315.728493,-0.676217,,,,,,2,2008-04-09T07:47:12.540,54565.32445068,10.0,HD128621_HARPS.2008-04-09T07:47:02.539_s1d_A,ESO-3.6,ECHELLE,["42"],IDP,HARPS.2008-04-09T07:47:02.539_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:17:07.677,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32383769,2008-04-09T07:46:19.577,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88837 -60.8331,219.88837,-60.8331,ADP.2014-09-18T12:17:07.677,1,2010-04-01T12:00:00.000,527471,5261,,324.4,315.728493,-0.676217,,,,,,2,2008-04-09T07:46:29.577,54565.32395343,10.0,HD128621_HARPS.2008-04-09T07:46:19.576_s1d_A,ESO-3.6,ECHELLE,["42"],IDP,HARPS.2008-04-09T07:46:19.576_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:09:52.627,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54565.32605957,2008-04-09T07:49:31.547,10.0,"[gte:378.167, lte:691.32]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88828 -60.83319,219.88828,-60.83319,ADP.2014-09-18T12:09:52.627,1,2010-04-01T12:00:00.000,531164,5261,,291.6,315.728416,-0.676281,,,,,,2,2008-04-09T07:49:41.547,54565.32617531,10.0,HD128621_HARPS.2008-04-09T07:49:31.547_s1d_A,ESO-3.6,ECHELLE,["43"],IDP,HARPS.2008-04-09T07:49:31.547_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:14:25.610,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40871972,2008-02-28T09:48:33.383,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88825 -60.83288,219.88825,-60.83288,ADP.2014-09-18T12:14:25.610,1,2010-04-01T12:00:00.000,542182,5261,,284.6,315.728528,-0.675992,,,,,,2,2008-02-28T09:48:43.383,54524.40883546,10.0,HD128621_HARPS.2008-02-28T09:48:33.384_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:48:33.384_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:17:35.053,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40823809,2008-02-28T09:47:51.770,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88823 -60.83294,219.88823,-60.83294,ADP.2014-09-18T12:17:35.053,1,2010-04-01T12:00:00.000,523177,5261,,267.7,315.728495,-0.676043,,,,,,2,2008-02-28T09:48:01.770,54524.40835383,10.0,HD128621_HARPS.2008-02-28T09:47:51.771_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:47:51.771_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:12:19.180,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40920562,2008-02-28T09:49:15.367,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88822 -60.83289,219.88822,-60.83289,ADP.2014-09-18T12:12:19.180,1,2010-04-01T12:00:00.000,534163,5261,,280.1,315.728511,-0.675995,,,,,,2,2008-02-28T09:49:25.367,54524.40932136,10.0,HD128621_HARPS.2008-02-28T09:49:15.366_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:49:15.366_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:12:15.463,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40776353,2008-02-28T09:47:10.770,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88815 -60.83292,219.88815,-60.83292,ADP.2014-09-18T12:12:15.463,1,2010-04-01T12:00:00.000,524260,5261,,287.6,315.728468,-0.676009,,,,,,2,2008-02-28T09:47:20.770,54524.40787927,10.0,HD128621_HARPS.2008-02-28T09:47:10.769_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:47:10.769_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:11:20.037,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40727381,2008-02-28T09:46:28.457,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88808 -60.83289,219.88808,-60.83289,ADP.2014-09-18T12:11:20.037,1,2010-04-01T12:00:00.000,534558,5261,,291.3,315.728449,-0.675967,,,,,,2,2008-02-28T09:46:38.457,54524.40738955,10.0,HD128621_HARPS.2008-02-28T09:46:28.457_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:46:28.457_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:12:34.140,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.4067923,2008-02-28T09:45:46.857,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88808 -60.83285,219.88808,-60.83285,ADP.2014-09-18T12:12:34.140,1,2010-04-01T12:00:00.000,544520,5261,,286.0,315.728465,-0.675931,,,,,,2,2008-02-28T09:45:56.857,54524.40690804,10.0,HD128621_HARPS.2008-02-28T09:45:46.855_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:45:46.855_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:09:54.920,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40630524,2008-02-28T09:45:04.773,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88805 -60.83291,219.88805,-60.83291,ADP.2014-09-18T12:09:54.920,1,2010-04-01T12:00:00.000,532759,5261,,274.3,315.728427,-0.67598,,,,,,2,2008-02-28T09:45:14.773,54524.40642098,10.0,HD128621_HARPS.2008-02-28T09:45:04.773_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:45:04.773_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:13:14.680,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40533227,2008-02-28T09:43:40.707,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88802 -60.83295,219.88802,-60.83295,ADP.2014-09-18T12:13:14.680,1,2010-04-01T12:00:00.000,536109,5261,,312.1,315.728398,-0.67601,,,,,,2,2008-02-28T09:43:50.707,54524.40544801,10.0,HD128621_HARPS.2008-02-28T09:43:40.708_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:43:40.708_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:17:20.457,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54524.40582084,2008-02-28T09:44:22.920,10.0,"[gte:378.178, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88797 -60.83293,219.88797,-60.83293,ADP.2014-09-18T12:17:20.457,1,2010-04-01T12:00:00.000,538472,5261,,276.8,315.728383,-0.675982,,,,,,2,2008-02-28T09:44:32.920,54524.40593658,10.0,HD128621_HARPS.2008-02-28T09:44:22.921_s1d_A,ESO-3.6,ECHELLE,["31"],IDP,HARPS.2008-02-28T09:44:22.921_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:13:21.107,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.37546068,2008-03-03T09:00:39.803,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88765 -60.83315,219.88765,-60.83315,ADP.2014-09-18T12:13:21.107,1,2010-04-01T12:00:00.000,531326,5261,,282.1,315.728152,-0.67612,,,,,,2,2008-03-03T09:00:49.803,54528.37557642,10.0,HD128621_HARPS.2008-03-03T09:00:39.803_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T09:00:39.803_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:13:27.823,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.37594149,2008-03-03T09:01:21.347,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88763 -60.83313,219.88763,-60.83313,ADP.2014-09-18T12:13:27.823,1,2010-04-01T12:00:00.000,534521,5261,,264.6,315.728151,-0.676098,,,,,,2,2008-03-03T09:01:31.347,54528.37605723,10.0,HD128621_HARPS.2008-03-03T09:01:21.345_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T09:01:21.345_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:16:03.493,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.37448968,2008-03-03T08:59:15.907,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88758 -60.83323,219.88758,-60.83323,ADP.2014-09-18T12:16:03.493,1,2010-04-01T12:00:00.000,522838,5261,,286.0,315.728088,-0.67618,,,,,,2,2008-03-03T08:59:25.907,54528.37460542,10.0,HD128621_HARPS.2008-03-03T08:59:15.908_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T08:59:15.908_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:15:08.647,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.37497524,2008-03-03T08:59:57.860,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88756 -60.8332,219.88756,-60.8332,ADP.2014-09-18T12:15:08.647,1,2010-04-01T12:00:00.000,546874,5261,,277.0,315.728091,-0.676148,,,,,,2,2008-03-03T09:00:07.860,54528.37509098,10.0,HD128621_HARPS.2008-03-03T08:59:57.861_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T08:59:57.861_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:17:19.530,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.3740025,2008-03-03T08:58:33.817,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88747 -60.8332,219.88747,-60.8332,ADP.2014-09-18T12:17:19.530,1,2010-04-01T12:00:00.000,541514,5261,,278.0,315.728051,-0.676131,,,,,,2,2008-03-03T08:58:43.817,54528.37411824,10.0,HD128621_HARPS.2008-03-03T08:58:33.816_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T08:58:33.816_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:11:35.947,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.37351162,2008-03-03T08:57:51.403,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88747 -60.83313,219.88747,-60.83313,ADP.2014-09-18T12:11:35.947,1,2010-04-01T12:00:00.000,531419,5261,,293.7,315.72808,-0.676067,,,,,,2,2008-03-03T08:58:01.403,54528.37362736,10.0,HD128621_HARPS.2008-03-03T08:57:51.404_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T08:57:51.404_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:16:59.100,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.37205298,2008-03-03T08:55:45.377,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88745 -60.83316,219.88745,-60.83316,ADP.2014-09-18T12:16:59.100,1,2010-04-01T12:00:00.000,539023,5261,,223.3,315.728059,-0.67609,,,,,,2,2008-03-03T08:55:55.377,54528.37216872,10.0,HD128621_HARPS.2008-03-03T08:55:45.377_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T08:55:45.377_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:17:13.807,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54567.30428435,2008-04-11T07:18:10.167,10.0,"[gte:378.169, lte:691.318]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88753 -60.8328,219.88753,-60.8328,ADP.2014-09-18T12:17:13.807,1,2010-04-01T12:00:00.000,524102,5261,,347.4,315.72824,-0.675777,,,,,,2,2008-04-11T07:18:20.167,54567.30440009,10.0,HD128621_HARPS.2008-04-11T07:18:10.168_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-04-11T07:18:10.168_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:10:52.903,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.37303509,2008-03-03T08:57:10.233,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88742 -60.83311,219.88742,-60.83311,ADP.2014-09-18T12:10:52.903,1,2010-04-01T12:00:00.000,546072,5261,,286.8,315.728065,-0.676038,,,,,,2,2008-03-03T08:57:20.233,54528.37315083,10.0,HD128621_HARPS.2008-03-03T08:57:10.232_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T08:57:10.232_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:16:20.120,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54528.37253888,2008-03-03T08:56:27.360,10.0,"[gte:378.179, lte:691.337]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88739 -60.83315,219.88739,-60.83315,ADP.2014-09-18T12:16:20.120,1,2010-04-01T12:00:00.000,526491,5261,,281.2,315.728036,-0.676069,,,,,,2,2008-03-03T08:56:37.360,54528.37265462,10.0,HD128621_HARPS.2008-03-03T08:56:27.359_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-03-03T08:56:27.359_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:12:04.107,,SPECTRUM,SPECTRUM,HARPS,La Silla Paranal APEX,54567.30477546,2008-04-11T07:18:52.600,10.0,"[gte:378.169, lte:691.318]",115000.0,,["072.C-0488"],"["MAYOR, MICHEL"]","ESO, PHASE3",HARPS,HD128621,,2014-09-19T00:00:00.000,POSITION J2000 219.88748 -60.83282,219.88748,-60.83282,ADP.2014-09-18T12:12:04.107,1,2010-04-01T12:00:00.000,526605,5261,,302.5,315.72821,-0.675785,,,,,,2,2008-04-11T07:19:02.600,54567.3048912,10.0,HD128621_HARPS.2008-04-11T07:18:52.600_s1d_A,ESO-3.6,ECHELLE,["34"],IDP,HARPS.2008-04-11T07:18:52.600_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,,,true
